domain,service,method,payload_type,field_path,value_type,messages_seen
other/unknown,AppServer,Login,Casino.LoginResponse,club_season.club_season_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,club_season.end_time,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,club_season.reward[].reward[].action,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,club_season.reward[].reward[].from_place,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,club_season.reward[].reward[].lobby_bonuses_frac_delta,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,consent[].type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,consent[].version,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,country,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,create_account_timestamp,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,daily_bonus_timer,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,econ_stats.stat[].key,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,econ_stats.stat[].value_double,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,econ_stats.stat[].value_int,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,email_marketing_status,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,end_of_day,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,external_auth_mapping.player_auths[],string,1
other/unknown,AppServer,Login,Casino.LoginResponse,external_tag[],string,1
other/unknown,AppServer,Login,Casino.LoginResponse,facebook_data[].facebook_app_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,facebook_data[].facebook_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,free_diamonds_collected,boolean,1
other/unknown,AppServer,Login,Casino.LoginResponse,friend_request_notification_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,ftue,boolean,1
other/unknown,AppServer,Login,Casino.LoginResponse,game_category[].flags,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,game_category[].game_category,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,game_category[].game_subcategory,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,game_category[].lobby_size,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,idfa_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,in_app_completed,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,inventory[].amount,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,inventory[].id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,last_purchase_timestamp,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,multipliers.multiplier[].entry[].minLevel,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,multipliers.multiplier[].entry[].value,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,multipliers.multiplier[].type,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,mystery_reward_level,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,name_changes_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.level,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].big_chips_delta.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].charms_trade_token_delta,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].chips_delta,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box.box_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box.box_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box.raffle_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box.source,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box.theme_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box.type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box_info.box_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box_info.box_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box_info.event_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box_info.highest_guaranteed_rarity,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].collectibles_box_info.items_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].inventory_delta.amount,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].inventory_delta.id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,next_mystery_reward.rewards[].mystery_reward_level,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.avatar.avatar_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.avatar.country_flag,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.avatar.level,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.avatar.name,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.avatar.user_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.chips.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.diamonds,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.fame.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.fame_chips_ratio,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.fame_info[].fame_max_increment,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.fame_info[].fame_req_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.last_activity,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.legacy_chips,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.legacy_fame,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.likes,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.profile.statistic[].game_category,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.profile.statistic[].map.element[].key,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.profile.statistic[].map.element[].value_big_int.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.profile.statistic[].map.element[].value_int,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.profile.statistic[].map.element[].value_string,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.rank.rank,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.rank.rank_req_value[],string,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.xp,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,profile.xp_level,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,rate_us_bonus,boolean,1
other/unknown,AppServer,Login,Casino.LoginResponse,recommended_game[].flag,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,recommended_game[].name,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,rewards_data.state_info.extra_items.extra_items[].type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,rewards_data.state_info.extra_items.extra_items[].value[].level.levels_amount,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,rewards_data.state_info.extra_items.extra_items[].value[].level.target_level,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,rewards_data.state_info.extra_items.extra_items[].value[].level.value,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,rewards_data.state_info.extra_items.extra_items[].value[].type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,rewards_data.state_info.hourly_bonus_timer,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,server_info[].count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,server_info[].protocol_version,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,session_count,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,shop_bonus_timer,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,status,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,sweepstakes_update.available,boolean,1
other/unknown,AppServer,Login,Casino.LoginResponse,sweepstakes_update.tutorial_completed,boolean,1
other/unknown,AppServer,Login,Casino.LoginResponse,time_ms,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,total_spent,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,tutorial.game_name,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,tutorial.step,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.dci_config_info.identifier.config_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.dci_config_info.identifier.flags,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.dci_config_info.segment_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.expected_next_purchase,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].bank_bonus_days,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].bank_bonus_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].custom_fields,object,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].custom_fields.custom_field_1,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].custom_fields.custom_field_3,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].product_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].big_value_for_money.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.big_chips_delta.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.charms_trade_token_delta,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.chips_delta,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box.box_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box.box_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box.raffle_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box.source,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box.theme_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box.type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box_info.box_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box_info.box_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box_info.event_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box_info.highest_guaranteed_rarity,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.collectibles_box_info.items_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.diamonds_delta,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.extra_item_boost.time.duration,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.extra_item_boost.time.expire_time,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.extra_item_boost.time.value,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.extra_item_boost.type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].reward.loyalty_points,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].share,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].reward_data[].value_for_money,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.product[].tag[],integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.dci_config_info.identifier.config_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.dci_config_info.identifier.flags,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.dci_config_info.segment_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.expire,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].product_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].d2c_percent,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].multiplier,number,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].percent,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.big_chips_delta.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.charms_trade_token_delta,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.chips_delta,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.box_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.box_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.raffle_id,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.source,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.theme_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box.type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.box_id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.box_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.event_type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.highest_guaranteed_rarity,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.highest_guaranteed_rarity_items_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.collectibles_box_info.items_count,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.d2c_chips.value,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.extra_item_boost.time.duration,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.extra_item_boost.time.expire_time,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.extra_item_boost.time.value,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.extra_item_boost.type,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.id,integer,1
other/unknown,AppServer,Login,Casino.LoginResponse,update_shop_request.shop_promotion.promo_iap[].promo_reward[].reward.loyalty_points,string,1
other/unknown,AppServer,Login,Casino.LoginResponse,video_ad_type,integer,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyRequest,family_name,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyRequest,game_category,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyRequest,include_jackpot,boolean,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.category,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.name,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].jackpot_id[],integer,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].key,integer,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].value_bet[],string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].value_bytes,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].value_double,number,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].value_int,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].game.params.element[].value_string,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].jackpot[].id,integer,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].jackpot[].legacy_value,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,game_entry[].jackpot[].value.value,string,1
other/unknown,AppServer,QueryGameFamily,Casino.QueryGameFamilyResponse,status,string,1
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerRequest,user_id,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,current_game_joinable,boolean,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.avatar_frame.id,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.avatar_frame.level,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.avatar_id,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.club_division,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.country_flag,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.gift.expire,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.gift.gift_id,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.level,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.name,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.online,boolean,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.avatar.user_id,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.chips.value,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.club_id,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.division,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.instance,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.league_points.value,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.legacy_league_points,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.name,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.role,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.club.symbol,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.category,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.name,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.params.element[].key,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.params.element[].value_bet[],string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.params.element[].value_bytes,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.params.element[].value_double,number,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.params.element[].value_int,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.def.params.element[].value_string,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.room_id,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.info.server_id,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.current_game.mode,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.diamonds,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.fame.value,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.fame_chips_ratio,number,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.fame_info[].fame_max_increment,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.fame_info[].fame_req_id,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.last_activity,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.legacy_chips,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.legacy_fame,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.likes,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.comment,string,2
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.gender,string,2
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.statistic[].game_category,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.statistic[].map.element[].key,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.statistic[].map.element[].value_big_int.value,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.statistic[].map.element[].value_int,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.profile.statistic[].map.element[].value_string,string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.rank.rank,integer,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.rank.rank_req_value[],string,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.xp,number,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,profile.xp_level,number,3
other/unknown,AppServer,QueryPlayer,Casino.QueryPlayerResponse,status,string,3
other/unknown,AppServer,RegisterDevice,Casino.RegisterDeviceRequest,language,string,1
other/unknown,AppServer,RegisterDevice,Casino.RegisterDeviceRequest,push_notification_token,string,1
other/unknown,AppServer,RegisterDevice,Casino.RegisterDeviceResponse,status,string,1
other/unknown,AppServer,ResetUserInactivity,Casino.ResetUserInactivityRequest,mode,string,2974
other/unknown,AppServer,SimpleRateUsTriggered,Casino.SimpleRateUsTriggeredRequest,trigger_id,integer,1
other/unknown,AppServer,SimpleRateUsTriggered,Casino.SimpleRateUsTriggeredResponse,state.cooldown_end_date,string,1
other/unknown,AppServer,SimpleRateUsTriggered,Casino.SimpleRateUsTriggeredResponse,state.last_triggered_id,integer,1
other/unknown,AppServer,SimpleRateUsTriggered,Casino.SimpleRateUsTriggeredResponse,state.min_gap_end_date,string,1
other/unknown,AppServer,SimpleRateUsTriggered,Casino.SimpleRateUsTriggeredResponse,status,string,1
other/unknown,AppServer,TriggerAnnouncement,Casino.TriggerAnnouncementRequest,id.config_id,string,4
other/unknown,AppServer,TriggerAnnouncement,Casino.TriggerAnnouncementRequest,id.offer_type,integer,4
other/unknown,AppServer,TriggerAnnouncement,Casino.TriggerAnnouncementResponse,status,string,4
other/unknown,AppServer,UpdateFacebookToken,Casino.UpdateFacebookTokenRequest,facebook_login_data.client_id,string,1
other/unknown,AppServer,UpdateFacebookToken,Casino.UpdateFacebookTokenRequest,facebook_login_data.facebook_token,string,1
other/unknown,AppServer,UpdateFacebookToken,Casino.UpdateFacebookTokenRequest,facebook_login_data.limited_login,boolean,1
other/unknown,AppServer,UpdateFacebookToken,Casino.UpdateFacebookTokenResponse,status,string,1
other/unknown,ContactPointClient,ContactPointUpdate,Casino.ContactPointUpdateRequest,hmac,string,1
other/unknown,ContactPointClient,ContactPointUpdate,Casino.ContactPointUpdateRequest,is_vip,boolean,1
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.action_type,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.hbi_name,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.id,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.progress.value,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.requirement.value,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.reward[].battle_pass_points.amount,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.reward[].big_chips_delta.value,string,26
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.reward[].chips_delta,string,26
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.reward[].id,integer,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.reward_bundle_id,string,5
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.segment_id,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.set_id,string,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.skippable,boolean,45
passes/events,AppClient,BattlePassMissionProgressUpdate,Casino.BattlePassMissionProgressUpdateRequest,mission.status,string,45
